GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,HOME_TEAM_WINS,SEASON
12100025,1610612739,1610612754,0,2021
22100002,1610612747,1610612744,0,2021
12100037,1610612749,1610612760,1,2021
12100052,1610612760,1610612743,1,2021
12100057,1610612760,1610612743,0,2021
12100055,1610612737,1610612748,1,2021
12100065,1610612759,1610612745,1,2021
12100064,1610612749,1610612742,0,2021
12100061,1610612754,1610612739,0,2021
12100059,1610612748,1610612738,1,2021
22100085,1610612749,1610612759,0,2021
22100093,1610612747,1610612745,1,2021
22100102,1610612746,1610612760,1,2021
22100215,1610612737,1610612738,1,2021
22100193,1610612737,1610612749,1,2021
22100192,1610612747,1610612759,1,2021
22100207,1610612760,1610612748,0,2021
22100204,1610612742,1610612743,1,2021
22100199,1610612739,1610612738,0,2021
22100212,1610612746,1610612759,1,2021
22100221,1610612760,1610612745,1,2021
22100219,1610612749,1610612747,1,2021
22100214,1610612765,1610612754,1,2021
22100095,1610612754,1610612759,1,2021
22100224,1610612739,1610612744,0,2021
22100234,1610612749,1610612760,1,2021
22100232,1610612738,1610612747,1,2021
22100231,1610612765,1610612744,0,2021
22100243,1610612738,1610612760,1,2021
22100249,1610612765,1610612747,0,2021
22100248,1610612746,1610612742,1,2021
22100256,1610612738,1610612745,1,2021
22100190,1610612739,1610612738,1,2021
22100175,1610612738,1610612749,1,2021
22100176,1610612739,1610612765,1,2021
22100181,1610612759,1610612742,0,2021
22100107,1610612747,1610612745,1,2021
22100104,1610612742,1610612748,0,2021
22100103,1610612765,1610612749,0,2021
22100116,1610612759,1610612742,0,2021
22100123,1610612747,1610612760,0,2021
22100121,1610612748,1610612738,0,2021
22100136,1610612742,1610612738,1,2021
22100133,1610612743,1610612745,1,2021
22100145,1610612744,1610612745,1,2021
22100144,1610612760,1610612759,1,2021
22100152,1610612744,1610612737,1,2021
22100151,1610612743,1610612748,1,2021
22100170,1610612747,1610612748,1,2021
22100167,1610612743,1610612754,1,2021
22100162,1610612745,1610612765,0,2021
22100173,1610612746,1610612748,1,2021
22100182,1610612743,1610612737,1,2021
22100646,1610612760,1610612739,0,2021
12100047,1610612747,1610612744,0,2021
22100660,1610612737,1610612749,1,2021
22101156,1610612749,1610612746,0,2021
22101124,1610612754,1610612737,0,2021
22101134,1610612742,1610612747,1,2021
22101143,1610612760,1610612737,0,2021
22101139,1610612738,1610612748,0,2021
22101137,1610612754,1610612743,0,2021
22101136,1610612739,1610612742,0,2021
22100452,1610612737,1610612739,1,2021
22101157,1610612760,1610612765,0,2021
22101153,1610612738,1610612754,1,2021
22101113,1610612743,1610612760,1,2021
22101169,1610612754,1610612765,0,2021
22101168,1610612747,1610612743,0,2021
22101167,1610612749,1610612742,0,2021
22101186,1610612743,1610612759,0,2021
22101190,1610612765,1610612742,0,2021
22101202,1610612744,1610612747,1,2021
22101198,1610612749,1610612738,1,2021
22101211,1610612747,1610612760,1,2021
22101128,1610612745,1610612759,0,2021
22101102,1610612737,1610612744,1,2021
22101203,1610612765,1610612749,0,2021
22101052,1610612748,1610612760,1,2021
22101016,1610612737,1610612754,1,2021
22101014,1610612738,1610612742,0,2021
22101013,1610612765,1610612746,0,2021
22101020,1610612739,1610612746,1,2021
22101031,1610612748,1610612765,1,2021
22101042,1610612744,1610612738,0,2021
22101040,1610612759,1610612760,1,2021
22101053,1610612745,1610612754,0,2021
22101049,1610612739,1610612743,1,2021
22101085,1610612765,1610612737,1,2021
22101060,1610612739,1610612765,1,2021
22101070,1610612744,1610612759,0,2021
22101068,1610612743,1610612738,0,2021
22101078,1610612760,1610612738,0,2021
22101072,1610612739,1610612747,0,2021
22101083,1610612743,1610612746,1,2021
22101092,1610612742,1610612745,1,2021
22101088,1610612748,1610612744,0,2021
22101207,1610612748,1610612737,1,2021
22101215,1610612759,1610612744,0,2021
22101008,1610612744,1610612749,1,2021
42100305,1610612748,1610612738,0,2021
42100301,1610612748,1610612738,1,2021
42100311,1610612744,1610612742,1,2021
42100302,1610612748,1610612738,0,2021
42100312,1610612744,1610612742,1,2021
42100313,1610612742,1610612744,0,2021
42100406,1610612738,1610612744,0,2021
42100304,1610612738,1610612748,1,2021
42100314,1610612742,1610612744,1,2021
42100315,1610612744,1610612742,1,2021
42100216,1610612749,1610612738,0,2021
42100306,1610612738,1610612748,0,2021
42100307,1610612748,1610612738,0,2021
42100401,1610612744,1610612738,0,2021
42100402,1610612744,1610612738,1,2021
42100403,1610612738,1610612744,1,2021
42100404,1610612738,1610612744,0,2021
42100405,1610612744,1610612738,1,2021
22100659,1610612746,1610612754,1,2021
42100217,1610612738,1610612749,1,2021
42100215,1610612738,1610612749,0,2021
22101222,1610612746,1610612760,1,2021
42100102,1610612748,1610612737,1,2021
22101220,1610612743,1610612747,0,2021
22101219,1610612742,1610612759,1,2021
22101221,1610612745,1610612737,0,2021
22101218,1610612739,1610612749,1,2021
52100201,1610612739,1610612737,0,2021
42100161,1610612744,1610612743,1,2021
42100101,1610612748,1610612737,1,2021
42100162,1610612744,1610612743,1,2021
42100163,1610612743,1610612744,0,2021
42100214,1610612749,1610612738,0,2021
42100103,1610612737,1610612748,1,2021
42100104,1610612737,1610612748,0,2021
42100164,1610612743,1610612744,1,2021
42100105,1610612748,1610612737,1,2021
42100165,1610612744,1610612743,1,2021
42100211,1610612738,1610612749,0,2021
42100212,1610612738,1610612749,1,2021
42100213,1610612749,1610612738,1,2021
22101007,1610612759,1610612754,0,2021
42100303,1610612738,1610612748,0,2021
22100996,1610612737,1610612746,1,2021
22100788,1610612765,1610612738,0,2021
22100762,1610612738,1610612748,1,2021
22100760,1610612754,1610612746,1,2021
22100771,1610612759,1610612744,0,2021
22100778,1610612742,1610612760,0,2021
22100777,1610612745,1610612739,1,2021
22100786,1610612746,1610612747,1,2021
22100521,1610612759,1610612748,0,2021
22100792,1610612759,1610612745,1,2021
22100809,1610612746,1610612749,0,2021
22100751,1610612737,1610612747,1,2021
22100807,1610612742,1610612737,1,2021
22100805,1610612739,1610612754,1,2021
22100813,1610612760,1610612744,0,2021
22100822,1610612747,1610612749,0,2021
22100820,1610612742,1610612765,1,2021
22100816,1610612737,1610612754,1,2021
22100825,1610612739,1610612759,1,2021
22100835,1610612742,1610612746,1,2021
22100764,1610612745,1610612744,0,2021
22100754,1610612765,1610612739,1,2021
22100841,1610612737,1610612759,0,2021
22100707,1610612743,1610612765,1,2021
22100997,1610612738,1610612765,1,2021
22100667,1610612744,1610612765,1,2021
22100680,1610612747,1610612754,0,2021
22100678,1610612743,1610612746,1,2021
22100676,1610612759,1610612760,1,2021
22100683,1610612744,1610612754,0,2021
22100694,1610612744,1610612745,1,2021
22100687,1610612737,1610612748,1,2021
22100700,1610612748,1610612747,1,2021
22100756,1610612749,1610612743,0,2021
22100720,1610612744,1610612742,1,2021
22100719,1610612745,1610612759,0,2021
22100714,1610612765,1610612743,0,2021
22100722,1610612739,1610612749,1,2021
22100741,1610612760,1610612754,0,2021
22100738,1610612748,1610612746,1,2021
22100737,1610612737,1610612738,1,2021
22100746,1610612742,1610612754,1,2021
22100842,1610612738,1610612743,1,2021
22100695,1610612739,1610612760,1,2021
22100839,1610612754,1610612739,0,2021
22100970,1610612748,1610612745,1,2021
22100936,1610612749,1610612748,1,2021
22100945,1610612746,1610612747,1,2021
22100943,1610612742,1610612744,1,2021
22100952,1610612743,1610612745,1,2021
22100946,1610612765,1610612754,1,2021
22100959,1610612747,1610612744,1,2021
22100528,1610612743,1610612744,1,2021
22100973,1610612759,1610612747,1,2021
22100968,1610612765,1610612737,1,2021
22100927,1610612738,1610612737,1,2021
22100980,1610612744,1610612746,1,2021
22100979,1610612760,1610612749,0,2021
22100985,1610612745,1610612747,1,2021
22100984,1610612749,1610612737,1,2021
22100994,1610612743,1610612744,0,2021
22100999,1610612745,1610612742,0,2021
22100854,1610612744,1610612747,1,2021
22100998,1610612748,1610612739,1,2021
22100938,1610612743,1610612760,0,2021
22100976,1610612754,1610612739,0,2021
22100929,1610612745,1610612746,0,2021
22100888,1610612746,1610612745,1,2021
22100931,1610612747,1610612742,0,2021
22100866,1610612746,1610612744,1,2021
22100853,1610612742,1610612746,0,2021
22100870,1610612749,1610612754,1,2021
22100867,1610612737,1610612739,1,2021
22100883,1610612744,1610612743,0,2021
22100881,1610612760,1610612759,0,2021
22100875,1610612738,1610612765,0,2021
22100868,1610612748,1610612742,0,2021
22100889,1610612765,1610612739,1,2021
22100905,1610612765,1610612738,0,2021
22100914,1610612754,1610612738,1,2021
22100904,1610612747,1610612746,0,2021
22100917,1610612744,1610612742,0,2021
22100916,1610612745,1610612746,0,2021
22100856,1610612738,1610612737,1,2021
22100908,1610612748,1610612759,1,2021
22100897,1610612754,1610612760,0,2021
22000424,1610612744,1610612739,1,2020
22000397,1610612737,1610612759,0,2020
22000407,1610612737,1610612754,0,2020
22000419,1610612746,1610612739,1,2020
22000416,1610612743,1610612747,1,2020
22000415,1610612760,1610612749,1,2020
22000425,1610612746,1610612748,1,2020
22000470,1610612737,1610612743,1,2020
22000463,1610612747,1610612748,0,2020
22000412,1610612738,1610612765,0,2020
22000443,1610612744,1610612748,1,2020
22000438,1610612738,1610612737,0,2020
22000453,1610612749,1610612760,1,2020
22000451,1610612738,1610612737,1,2020
22000563,1610612739,1610612743,0,2020
22000427,1610612738,1610612743,1,2020
22000373,1610612743,1610612749,0,2020
22000401,1610612743,1610612760,1,2020
22000392,1610612745,1610612748,0,2020
22000339,1610612742,1610612744,0,2020
22000350,1610612746,1610612738,0,2020
22000475,1610612760,1610612748,0,2020
22000346,1610612739,1610612749,0,2020
22000361,1610612747,1610612765,1,2020
22000360,1610612742,1610612744,1,2020
22000358,1610612745,1610612759,0,2020
22000357,1610612739,1610612749,0,2020
22000374,1610612747,1610612760,1,2020
22000371,1610612759,1610612744,1,2020
22000378,1610612759,1610612744,0,2020
22000390,1610612747,1610612760,1,2020
22000388,1610612743,1610612739,1,2020
22000384,1610612742,1610612737,1,2020
22000391,1610612765,1610612754,0,2020
22000466,1610612739,1610612760,0,2020
22000553,1610612754,1610612743,0,2020
22000485,1610612742,1610612738,1,2020
22000480,1610612739,1610612737,1,2020
22000576,1610612746,1610612744,1,2020
22000575,1610612760,1610612742,1,2020
22000585,1610612747,1610612754,1,2020
22000592,1610612743,1610612742,0,2020
22000598,1610612745,1610612738,0,2020
22000597,1610612737,1610612739,1,2020
22000608,1610612744,1610612747,0,2020
22000606,1610612743,1610612754,1,2020
22000605,1610612742,1610612746,0,2020
22000428,1610612765,1610612759,0,2020
22000613,1610612745,1610612737,0,2020
22000610,1610612748,1610612739,1,2020
22000625,1610612742,1610612746,1,2020
22000329,1610612749,1610612754,1,2020
22000622,1610612745,1610612744,0,2020
22000567,1610612742,1610612759,1,2020
22000556,1610612759,1610612760,0,2020
22000543,1610612739,1610612754,0,2020
22000518,1610612760,1610612743,0,2020
22000495,1610612760,1610612759,1,2020
22000491,1610612739,1610612745,1,2020
22000490,1610612737,1610612738,1,2020
22000489,1610612754,1610612744,0,2020
22000510,1610612760,1610612737,1,2020
22000505,1610612738,1610612754,1,2020
22000527,1610612747,1610612744,1,2020
22000549,1610612742,1610612760,1,2020
22000522,1610612748,1610612737,1,2020
22000520,1610612749,1610612746,1,2020
22000532,1610612745,1610612739,0,2020
22000540,1610612749,1610612743,0,2020
